Customer_ID,Age,Annual_Income,Monthly_Spend,Savings,Credit_Score,Loan_Amount,Transactions_Per_Month,Avg_Transaction_Value,Account_Tenure_Years,Online_Sessions_Per_Month,Returned_Transactions
118031,47,36547,2061,26135,695,27744,35,102,7,16,1
118032,46,52057,1709,8708,673,3066,46,98,3,30,1
118033,36,83398,2461,10424,683,12489,24,61,3,29,4
118034,35,63030,1713,8389,655,0,38,53,11,14,3
118035,42,27631,2588,9345,727,52541,25,26,6,22,3
118036,46,20112,1624,27295,671,10687,23,65,9,23,0
118037,39,56796,2330,24943,650,29016,21,65,1,23,2
118038,34,60673,1063,22635,762,5247,30,103,9,18,0
118039,20,64660,1916,12801,628,11081,29,55,12,27,3
118040,51,76047,2813,13956,555,15823,29,73,4,21,0
118041,41,29992,2638,17927,630,8622,17,90,10,16,2
118042,22,64325,2286,20159,611,21655,25,63,12,20,0
118043,47,71982,2517,12120,667,43362,24,31,5,18,2
118044,47,50022,2578,10970,653,14192,33,44,5,17,3
118045,34,48385,1895,26009,734,634,33,77,6,21,3
118046,27,42187,1349,23439,697,23921,24,82,7,18,0
118047,52,71064,1375,22227,670,27197,31,45,4,27,0
118048,34,50761,2103,16295,812,3670,35,84,13,13,1
118049,18,63104,1738,19452,651,22367,25,47,5,21,6
118050,39,57924,2363,18163,669,30707,22,48,7,21,1
118051,41,60085,1512,5658,703,35538,33,30,7,18,0
118052,41,46120,1741,9280,653,8031,30,56,5,19,1
118053,31,25141,1535,8141,748,26932,28,25,16,15,2
118054,40,42994,1791,7061,789,13103,32,27,12,12,0
118055,48,87466,1630,22622,700,0,32,96,4,23,3
118056,18,67612,1890,24180,628,19918,38,84,12,16,1
118057,46,72790,1922,9284,678,17949,21,86,4,13,2
118058,50,58050,703,12934,814,8804,29,29,13,15,1
118059,35,57593,2289,18167,661,30068,38,37,8,18,0
118060,23,49264,1365,13723,609,16275,32,47,10,19,0
118061,50,56698,2149,16011,717,11593,37,65,9,21,4
118062,55,44384,1057,16840,780,10361,37,58,3,22,3
118063,26,61890,1615,20102,724,12477,37,71,5,18,0
118064,37,55607,3026,17951,773,21198,38,55,4,12,1
118065,28,85726,2148,11438,617,17610,25,51,1,25,3
118066,32,68179,1498,14090,649,22744,29,83,6,13,0
118067,39,78506,1794,4317,763,41651,32,42,7,16,0
118068,51,77479,1321,10675,622,4497,43,39,8,14,2
118069,47,53143,1156,23874,721,35874,23,52,4,21,3
118070,41,54829,1903,6200,741,22523,26,57,5,22,1
118071,66,49351,3274,13265,666,24113,39,62,13,19,3
118072,24,41114,2480,30266,774,30616,40,102,0,26,4
118073,33,68927,1705,12629,703,18925,26,74,2,31,0
118074,41,63650,2225,13215,624,21320,26,36,7,21,1
118075,36,57329,1908,29155,753,0,25,20,10,10,1
118076,37,67708,1128,17615,776,14405,39,68,6,22,0
118077,50,73884,2103,23127,576,0,25,75,11,17,0
118078,29,53028,1085,70,704,32168,20,49,6,27,0
118079,61,36702,1419,16114,799,4101,32,73,5,17,0
118080,29,85309,2085,16817,725,40039,24,63,2,25,2
118081,31,47380,1745,18010,643,24629,33,41,5,17,1
118082,53,57397,1930,59,706,2826,31,30,12,19,2
118083,54,64303,1179,5660,690,28265,29,42,4,17,3
118084,36,77286,1130,17664,563,20859,23,80,11,23,1
118085,54,46326,1710,7827,560,29642,32,91,2,16,0
118086,29,49200,1231,18483,740,7213,14,37,6,23,2
118087,18,72062,1651,6369,722,19395,22,88,4,20,1
118088,51,39651,1164,17709,592,50777,37,34,2,21,3
118089,21,20000,1384,29945,710,19840,34,30,7,14,1
118090,39,61656,2773,15470,641,8785,36,44,12,18,1
118091,62,45791,1873,11586,613,916,23,69,2,20,1
118092,28,78712,2050,16723,611,52664,30,50,11,10,0
118093,24,69105,2111,17257,612,0,25,53,6,25,2
118094,28,54476,1173,17805,799,6907,33,68,6,27,1
118095,25,62055,2327,13363,758,34051,19,80,6,27,0
118096,26,46701,1785,15492,706,35657,28,86,7,26,1
118097,21,65303,1695,23227,641,0,28,104,11,23,0
118098,51,36597,1422,10712,684,23580,30,47,3,16,4
118099,19,66590,1782,27075,620,0,29,62,6,25,0
118100,47,55573,1860,19591,724,14213,34,5,0,20,0
118101,20,63160,2610,4428,784,0,38,19,9,13,1
118102,41,52145,1077,14382,662,28480,38,99,2,16,2
118103,50,51630,2911,28664,631,42186,27,108,5,30,1
118104,39,31405,1711,17725,598,20256,30,20,6,10,3
118105,25,76154,1748,12002,769,30585,25,54,3,15,1
118106,39,101336,2098,29393,626,30336,32,81,0,23,2
118107,33,53057,2105,12479,694,10468,18,45,7,17,1
118108,37,69639,2623,26128,613,15330,35,103,5,19,1
118109,24,70455,1760,3346,636,2882,38,37,8,30,0
118110,44,54429,2046,14392,691,30295,34,111,11,18,5
118111,36,55211,827,27068,675,14446,22,29,12,24,2
118112,49,70114,1696,16242,823,20307,33,61,5,22,0
118113,52,26134,1465,11617,776,25996,24,32,8,14,1
118114,44,38815,1785,14624,597,5426,29,77,6,18,2
118115,36,38256,1687,0,660,26752,22,53,7,29,1
118116,30,46334,2387,18902,639,17158,25,110,8,22,0
118117,29,82500,1924,12285,655,15480,29,49,6,23,2
118118,43,60712,1588,31394,809,25635,46,34,14,16,3
118119,46,32396,2224,18106,532,36839,18,80,12,14,1
118120,38,62507,1267,31440,617,30594,26,27,6,17,0
118121,39,55926,1889,14896,717,35548,30,75,7,25,0
118122,23,48731,1703,2764,651,16708,24,63,3,23,3
118123,41,69689,2077,30575,811,17864,33,59,11,23,1
118124,34,42694,1921,12348,763,7949,34,88,8,20,2
118125,53,52347,1866,18448,696,16632,24,52,6,17,2
118126,43,49181,2106,21147,708,0,29,5,13,24,1
118127,36,62435,406,9847,712,33387,34,90,8,18,1
118128,44,46143,1980,3597,595,26620,29,95,4,17,0
118129,62,34526,2147,14553,662,17106,32,48,5,17,2
118130,50,63296,2052,11681,549,0,28,5,10,22,1
118131,33,48642,1892,12913,635,30691,24,66,18,25,3
118132,46,43253,2569,7882,643,35638,31,71,9,23,1
118133,74,20000,2251,17574,490,11511,25,63,1,24,1
118134,50,35944,1938,25036,725,7168,34,5,10,18,2
118135,38,52905,2153,11771,698,6420,28,72,3,15,2
118136,54,56651,1852,12664,642,10791,34,83,14,22,2
118137,18,71703,1860,0,724,0,37,45,5,18,1
118138,27,71902,2132,25917,593,43940,31,34,3,27,4
118139,18,36554,1793,4425,620,17414,28,107,6,18,1
118140,21,37337,1349,4209,630,21794,24,67,3,11,1
118141,40,73669,1387,21063,748,13228,30,53,4,22,0
118142,23,76431,866,16194,565,36088,31,58,6,22,1
118143,27,68062,1643,9391,663,7091,35,42,9,28,1
118144,19,75371,1827,18914,725,5562,28,37,1,29,2
118145,45,51501,1913,15283,634,26105,30,74,8,20,0
118146,25,35370,2498,15320,689,26469,36,68,7,18,2
118147,50,65966,1353,20119,595,26853,37,12,5,22,1
118148,38,38596,2364,18726,721,11570,28,55,4,20,2
118149,56,57939,2312,16665,752,22273,29,102,19,20,3
118150,35,79494,2270,6559,678,28449,27,36,12,28,1
118151,50,59390,1551,21950,662,14679,18,51,0,17,2
118152,42,58713,1313,19336,708,51021,34,36,8,20,1
118153,47,64214,460,14747,648,7150,31,60,9,25,4
118154,51,70851,1707,7383,754,16481,42,46,14,21,2
118155,42,49642,1691,17170,698,17720,31,119,8,21,1
118156,44,27970,1115,11596,589,30289,26,22,1,14,2
118157,46,50059,1736,25299,718,16575,28,33,10,26,0
118158,20,63229,342,14613,601,34978,30,62,9,18,2
118159,44,69287,1613,8824,635,16164,34,72,9,22,0
118160,50,61283,2161,9367,698,32322,36,15,4,19,1
118161,39,54464,2005,6307,652,15918,37,65,16,23,0
118162,23,61072,1268,24816,642,25207,17,57,10,19,0
118163,45,50252,1920,11232,553,16814,32,39,1,13,4
118164,23,60346,1938,16461,701,39231,34,56,8,11,1
118165,19,73971,3028,20483,671,35820,31,115,14,14,0
118166,53,60228,865,6702,505,6241,36,56,11,14,3
118167,46,42815,860,14938,591,4027,26,44,9,22,4
118168,30,63308,1130,13354,795,12174,27,40,3,14,0
118169,45,36449,1357,20466,619,32483,20,36,10,29,2
118170,37,63899,2061,17913,609,8789,48,92,3,24,3
118171,49,75090,865,9152,714,13634,26,71,6,18,1
118172,76,74709,932,20567,696,7336,30,66,5,20,2
118173,29,36451,1655,21043,729,17458,33,64,4,23,1
118174,35,66988,1944,16186,791,34789,34,34,10,21,3
118175,25,33630,1897,21489,700,26999,35,37,14,24,2
118176,52,58074,1645,21427,695,40979,20,66,0,22,0
118177,37,49634,2847,15603,649,25576,43,58,15,17,0
118178,37,40607,1321,2769,700,40049,32,56,4,18,2
118179,34,59199,1989,25926,691,16038,29,73,15,18,1
118180,32,39169,1791,21346,644,34890,29,64,6,14,2
118181,33,67427,1439,20910,654,32741,31,35,8,16,4
118182,35,71877,2586,10798,687,8930,27,56,10,18,2
118183,49,76547,1477,28052,694,0,16,50,5,17,0
118184,51,82161,1684,9977,678,0,38,55,0,22,3
118185,41,61492,1793,9390,828,14372,21,32,12,25,1
118186,57,57407,1313,12873,740,30062,31,55,8,15,3
118187,47,57278,1501,10314,671,11061,32,68,9,27,2
118188,32,62104,1245,6009,680,11199,31,9,11,21,1
118189,50,85579,1593,14169,674,0,32,81,7,20,2
118190,51,44458,2217,15617,749,13676,36,61,8,11,2
118191,42,46836,2027,20132,665,15870,27,34,17,16,4
118192,36,72645,1729,6734,738,45695,29,87,2,15,1
118193,23,49599,1584,20830,473,4174,30,84,8,27,1
118194,34,68167,1204,14604,644,26272,34,81,13,16,2
118195,18,55893,1994,10511,707,10919,27,85,7,20,1
118196,35,73585,1676,27194,644,16266,35,81,4,19,1
118197,40,56729,1758,10821,637,32723,27,81,2,21,0
118198,53,69715,1898,23056,722,29959,27,27,1,14,0
118199,33,45840,2318,26339,746,10861,31,42,0,18,2
118200,43,76969,1571,8713,885,30888,27,68,3,22,0
118201,53,31040,1766,26806,817,24418,28,72,6,20,2
118202,26,71124,1256,3153,705,13050,23,21,0,16,5
118203,46,35064,2118,18858,658,34171,30,78,11,19,1
118204,20,51233,1949,15377,755,0,31,89,5,22,0
118205,28,43648,1541,22493,691,0,34,82,5,14,2
118206,29,29890,2043,8465,761,19000,18,82,4,21,2
118207,31,28589,1391,4688,716,1834,22,71,6,26,1
118208,31,20000,1624,30139,710,29596,31,51,8,12,0
118209,44,49652,2419,21913,729,23479,27,48,3,20,0
118210,37,54325,2459,13573,579,13266,22,42,3,28,3
118211,27,55252,500,17057,646,36858,31,24,9,19,4
118212,21,65540,1653,5511,711,40307,30,23,4,24,1
118213,48,39706,2603,10038,597,47288,34,22,9,26,1
118214,51,55889,2278,9097,662,13897,35,49,9,17,1
118215,39,79900,1063,10405,607,18770,26,51,3,17,0
118216,18,69498,1744,28783,676,25835,28,30,5,29,1
118217,33,68349,2439,18656,714,46766,22,38,9,22,0
118218,31,32074,1025,7669,695,9079,29,52,9,13,6
118219,33,56147,2079,12609,606,7997,26,100,10,26,1
118220,55,34746,3348,13027,604,20506,32,9,9,19,2
118221,48,48214,2350,4548,672,34518,27,37,0,30,2
118222,49,40430,1388,14881,660,23334,27,80,7,20,0
118223,52,69152,2366,2398,635,14636,26,29,10,16,1
118224,35,77931,954,8427,824,18296,29,64,3,18,1
118225,35,57164,2032,12045,490,0,25,113,6,18,0
118226,41,57230,1155,14077,755,14722,36,40,12,20,0
118227,33,65324,2094,29569,644,46373,27,57,5,22,0
118228,32,59215,1743,26624,694,36101,29,45,9,23,2
118229,50,64750,1252,18026,727,49115,30,54,11,19,0
118230,46,63571,1707,15817,639,0,18,56,12,25,1
118231,18,67028,2147,29020,780,0,32,9,6,17,1
118232,37,79001,1690,3081,600,25672,30,88,8,17,1
118233,54,28275,1447,6510,803,28244,32,52,7,26,1
118234,49,54847,2371,9345,638,7833,27,78,0,11,2
118235,41,52115,2565,6888,653,8423,27,45,5,21,0
118236,58,62176,1978,11552,758,31777,40,60,4,18,0
118237,35,41643,827,5117,635,710,41,76,2,16,1
118238,37,66781,1040,19091,702,47478,28,61,14,15,2
118239,18,56222,1914,3195,625,40073,29,64,8,25,3
118240,39,48848,2370,13308,621,20833,33,65,6,18,2
118241,62,52955,2287,22740,677,1277,35,73,1,30,2
118242,39,56672,1302,31987,613,11843,29,100,3,13,1
118243,42,40371,1988,17654,581,15014,20,66,11,21,1
118244,37,26768,2124,16854,658,10069,36,41,3,17,1
118245,45,62256,1853,14573,691,40712,38,110,5,22,0
118246,32,55900,1158,7896,577,44554,33,106,0,18,3
118247,61,86927,2632,14261,667,12691,29,76,15,20,1
118248,53,59496,2281,5370,710,26666,33,54,14,20,1
118249,48,32468,1192,6385,664,32405,36,66,2,17,0
118250,54,80652,1690,12508,719,6036,27,7,8,18,2
118251,39,35912,2349,14230,590,27779,28,5,10,28,2
118252,32,44831,1549,12054,722,11442,28,80,8,30,2
118253,44,26984,1931,6139,648,46256,26,87,0,16,0
118254,54,70847,1705,16066,550,34373,32,72,11,19,0
118255,36,61839,1271,15378,651,15137,21,23,9,15,2
118256,36,48180,2400,8372,758,24594,26,36,8,23,2
118257,41,28182,913,17777,693,9062,31,5,1,18,0
118258,18,51043,1535,14233,659,4072,25,99,8,22,2
118259,27,49835,875,11285,684,24896,26,119,12,21,1
118260,33,53292,2661,25533,588,27345,28,55,2,16,1
118261,54,84333,2266,15652,748,12147,23,104,10,28,1
118262,44,47141,1370,8034,741,24627,34,54,1,17,3
118263,27,60391,1671,12428,724,16882,31,72,5,16,4
118264,44,47655,1915,6011,565,0,34,59,4,16,0
118265,41,48450,1920,11186,532,9725,49,31,0,24,1
118266,33,52227,895,0,588,34686,36,82,8,15,2
118267,32,74503,2164,19711,683,31475,23,83,2,20,4
118268,68,91198,706,1890,678,6140,18,83,16,24,1
118269,18,29387,1598,7914,622,51253,27,65,6,17,0
118270,33,62858,1589,10034,669,30947,20,41,5,14,0
118271,49,81834,3049,8687,766,41360,23,61,2,20,3
118272,29,73686,1570,0,565,34504,26,49,10,27,0
118273,33,84692,2305,20097,607,24619,31,64,3,16,2
118274,25,46944,1750,6130,600,7777,36,47,11,24,1
118275,43,53043,1567,7402,742,17880,32,75,7,18,0
118276,44,62356,1005,8704,692,13703,37,33,6,19,1
118277,27,31122,704,13944,767,28856,31,19,11,24,4
118278,57,45242,1417,8406,628,13285,20,68,5,16,1
118279,28,42610,2104,15553,500,17574,26,48,7,20,1
118280,45,57876,1414,23315,683,42954,25,49,2,25,0
118281,24,40628,2001,34404,594,30176,27,48,3,19,1
118282,46,55495,1715,21590,746,2431,35,60,11,10,4
118283,46,55477,1579,16399,618,48961,30,93,6,23,1
118284,31,47412,2631,8455,831,14491,29,67,6,14,0
118285,44,46768,2128,13608,681,31032,21,65,12,13,2
118286,44,55322,1588,15331,673,4199,18,38,7,23,4
118287,37,52994,2192,12441,584,19737,29,37,2,18,1
118288,49,30171,2201,18153,757,8747,34,72,2,22,1
118289,29,68537,2690,26518,578,34329,35,78,2,19,1
118290,54,79339,1108,31471,789,29188,26,43,1,13,2
118291,46,51057,2397,15836,722,0,23,38,6,24,1
118292,24,52710,1039,6123,603,50195,36,73,3,24,0
118293,46,68991,1406,24998,607,40020,28,60,6,20,2
118294,37,50795,2301,11355,725,11878,23,9,12,14,2
118295,32,46539,1004,27498,720,491,20,32,5,20,1
118296,49,54338,2665,29981,598,0,32,35,8,20,2
118297,52,46921,2085,11959,607,3279,25,77,13,26,3
118298,18,41297,1885,7011,640,12836,36,42,4,19,1
118299,39,48837,2087,12630,624,36885,33,117,4,15,3
118300,38,81704,1060,23377,643,19931,31,65,12,13,1
118301,33,55331,2464,15437,640,39933,31,34,0,18,0
118302,42,46400,1860,19066,548,11152,28,76,9,24,2
118303,52,77887,2267,16461,692,14159,31,109,6,16,2
118304,24,28812,2515,9789,756,2666,36,51,5,19,0
118305,31,92768,1293,25518,667,3695,25,49,9,16,0
118306,31,42595,1592,10069,665,44028,33,71,7,15,0
118307,46,67657,2473,17012,793,33564,33,69,4,14,1
118308,33,41309,1485,7757,721,845,22,86,4,28,0
118309,49,49659,1904,20490,614,0,34,81,1,17,0
118310,51,58207,1729,30120,726,26127,29,22,9,11,0
118311,37,81598,558,19475,677,21119,40,80,9,25,3
118312,42,35209,1897,13682,691,19514,21,70,4,16,1
118313,38,57989,2231,17175,742,13800,29,105,5,18,2
118314,64,68422,1736,13331,762,4529,29,107,0,26,3
118315,28,50785,1365,15442,636,39260,31,49,5,15,1
118316,21,64989,1324,27190,661,9427,31,86,8,20,4
118317,18,33256,2138,9665,706,16101,37,61,9,27,2
118318,42,57516,1636,11853,608,20812,26,17,6,27,3
118319,42,75562,1572,6976,667,18029,31,63,5,27,1
118320,26,36068,1794,16086,827,43319,27,84,5,22,1
118321,30,45368,2015,23815,659,9129,25,82,1,18,4
118322,51,20000,2246,18899,671,6346,36,45,8,11,1
118323,49,49106,2112,17263,600,23110,31,102,0,18,0
118324,37,22074,1940,15200,574,34132,24,65,5,24,2
118325,34,39027,1372,23007,709,0,35,55,13,17,2
118326,34,65215,1793,21499,628,0,34,114,14,23,2
118327,44,30423,1378,30279,699,1757,22,45,3,20,3
118328,44,62187,1213,5861,745,20881,30,80,11,22,1
118329,49,64437,1524,14609,750,16735,30,54,6,18,0
118330,48,45027,1566,23598,672,15368,27,17,5,19,2
118331,30,41493,2948,20300,675,16995,25,83,7,18,0
118332,41,38771,2247,22743,719,11129,30,39,2,26,1
118333,45,38243,1939,9417,602,3002,34,88,6,21,2
118334,33,63448,2402,8400,710,23405,28,6,8,17,1
118335,39,36002,738,37819,751,18505,32,76,8,28,1
118336,32,57848,2541,13495,691,24366,28,28,8,22,1
118337,29,24348,1496,13441,692,1879,33,29,3,22,1
118338,25,54340,2253,20065,523,28264,38,62,9,21,7
118339,26,75720,1967,0,635,3621,35,71,0,19,3
118340,35,63497,2042,19787,581,18527,41,77,7,34,0
118341,32,49157,1833,0,565,10877,39,85,3,23,4
118342,50,44164,2421,15653,726,15184,33,90,9,17,1
118343,31,31692,1108,31503,780,793,33,48,0,24,3
118344,38,66960,2307,23642,694,25512,27,45,4,20,0
118345,42,71054,1795,13360,558,6889,26,37,4,14,1
118346,29,60551,1759,7907,637,10297,33,88,8,21,2
118347,35,60376,1837,19681,591,12386,31,49,7,25,1
118348,18,23697,743,19951,665,27415,29,77,9,22,2
118349,52,66020,1434,12791,494,0,47,78,0,16,1
118350,43,48530,1620,15468,642,8536,27,54,0,18,3
118351,73,51195,2771,14902,572,5585,23,30,4,19,2
118352,38,64185,1947,18488,711,28888,35,64,6,19,3
118353,47,33157,2296,16340,681,38806,38,68,8,23,0
118354,51,44974,2194,11324,674,9886,31,49,10,25,2
118355,42,48055,3004,16547,640,44233,29,38,4,22,1
118356,22,36457,1513,21013,756,3677,24,65,0,23,1
118357,65,57106,2296,28804,769,20556,23,15,6,26,4
118358,37,39563,2251,14532,663,11217,33,80,7,21,0
118359,35,70922,1063,19530,746,33233,31,76,4,24,0
118360,41,42506,1823,19098,630,29924,34,48,10,23,0
118361,60,35953,1501,31610,614,12035,27,36,7,27,1
118362,50,60871,1433,20550,735,12569,33,43,7,24,0
118363,50,41882,1698,11219,629,20653,24,55,17,22,1
118364,37,53147,1238,13247,760,48961,32,18,1,13,1
118365,58,55430,1193,13289,621,12725,21,70,6,17,1
118366,37,45969,1194,18689,659,57736,22,49,2,20,0
118367,23,36941,1205,14583,683,18101,23,46,3,22,0
118368,39,56052,2587,13439,738,15886,27,73,18,14,0
118369,39,35979,1228,29188,642,17678,35,35,6,20,1
118370,28,59099,1547,18282,736,12597,20,22,3,20,2
118371,32,72146,1747,19162,615,25816,33,75,9,18,2
118372,31,78997,2186,21685,709,21718,31,91,8,18,2
118373,55,58053,845,12889,626,30931,20,88,4,23,5
118374,34,50051,1835,17276,729,56918,33,57,6,22,0
118375,47,43634,1917,18064,685,45205,31,36,1,16,1
118376,48,59730,1024,22990,713,34507,33,33,9,17,0
118377,50,43369,1379,27286,640,8962,39,5,5,19,0
118378,47,54522,1850,17809,598,15853,30,103,2,20,3
118379,43,75084,2109,11597,743,18435,26,34,0,23,0
118380,18,65014,2105,5409,623,15298,25,51,4,20,3
118381,18,79571,2155,15932,613,24830,33,83,4,38,3
118382,29,79002,1591,11226,592,25316,30,39,17,17,2
118383,32,77642,1839,20849,584,29184,33,86,10,14,3
118384,32,52163,1736,6057,668,10802,42,65,4,21,1
118385,41,61962,1838,15278,732,33060,24,37,4,22,1
118386,41,59340,1891,8133,730,23951,34,76,3,12,3
118387,22,55958,1933,13569,604,14414,42,50,10,14,0
118388,50,29930,2783,33426,594,44514,28,62,12,28,1
118389,43,75144,1257,23443,401,17661,25,72,6,25,2
118390,36,32646,1335,12292,763,41728,31,92,4,18,3
118391,40,63082,2100,11340,815,34190,29,56,2,23,3
118392,54,60383,1806,22705,774,10453,33,14,11,19,0
118393,41,51946,2112,25808,581,40939,26,60,0,16,1
118394,46,34321,1556,29225,704,24350,29,69,8,23,0
118395,23,63769,1951,12586,785,31751,27,53,0,27,2
118396,38,57177,1920,15119,701,48097,26,107,7,22,1
118397,34,64993,2148,1311,799,14250,36,80,8,20,0
118398,33,66664,2783,12323,657,22014,37,65,13,17,2
118399,37,44580,1402,182,662,23978,26,99,3,21,3
118400,43,23666,2031,8266,650,687,23,45,2,22,2
118401,42,71140,1672,26727,662,36848,22,85,8,21,2
118402,43,67672,2007,13883,782,45448,29,88,9,17,1
118403,18,47582,1923,7942,812,0,27,58,9,20,1
118404,44,72409,2204,23501,675,40206,21,70,8,20,1
118405,46,48691,2001,0,695,11434,22,53,9,24,1
118406,26,52265,1253,17707,540,37985,23,63,11,19,0
118407,47,47584,2961,16737,599,19885,41,41,7,22,2
118408,52,59801,1156,8109,663,33500,30,59,3,21,1
118409,42,73092,1945,8802,669,0,29,79,0,22,1
118410,37,48000,2690,0,636,10613,32,46,10,20,0
118411,39,58269,1541,16232,645,29687,38,46,8,16,2
118412,28,51545,2182,15482,600,26370,35,17,6,27,2
118413,35,53058,2521,28291,639,23253,40,53,2,22,2
118414,43,82929,1229,15446,680,4357,34,53,7,14,2
118415,57,20000,1503,16177,607,24367,25,54,7,27,0
118416,49,35786,2440,4858,754,36373,31,61,7,30,1
118417,18,57353,1537,11721,655,10306,36,49,7,23,1
118418,28,63566,2365,12033,714,30859,39,50,10,21,2
118419,33,88996,2138,15589,553,10277,30,28,7,22,1
118420,45,65173,1692,2627,678,15243,35,51,9,19,1
118421,40,54105,2330,4801,648,24575,29,76,3,22,2
118422,74,28769,1188,22101,686,19734,36,76,10,17,0
118423,47,81616,1140,10702,751,22532,35,64,5,24,3
118424,45,42748,2036,2656,723,17024,21,26,3,24,1
118425,46,66847,1729,9516,675,835,33,10,6,24,1
118426,42,53887,1791,13633,801,22146,31,89,10,15,1
118427,54,66568,2628,11058,756,49070,30,43,4,18,2
118428,37,45281,1909,11550,694,24980,23,61,10,23,2
118429,26,70732,1586,17468,613,2825,27,83,1,29,4
118430,45,63073,1069,12450,606,0,33,78,2,25,0
118431,52,59089,1968,20825,606,23991,37,58,4,11,0
118432,42,33599,2286,21575,634,17589,28,74,9,22,1
118433,35,44527,1664,16056,677,25420,27,19,7,15,0
118434,70,65627,1852,8638,684,13261,33,41,14,19,0
118435,25,65496,2148,13973,805,22391,31,44,1,26,1
118436,40,52459,2285,5884,600,30459,31,11,3,27,2
118437,48,57602,1042,27440,549,8011,29,59,4,16,2
118438,38,47617,1548,27423,772,8474,28,113,9,23,1
118439,41,57722,1723,2866,673,20950,25,31,0,18,4
118440,36,59274,2245,10266,687,6604,29,102,9,20,3
118441,47,73187,2126,13820,779,25664,29,15,2,23,4
118442,42,77359,1817,28449,550,10450,21,73,8,20,1
118443,44,63166,1772,11347,718,0,25,92,2,23,1
118444,31,49342,2170,50,772,27587,36,74,3,21,1
118445,45,63178,1803,12042,638,41151,23,14,12,21,1
118446,19,69723,737,9458,687,26341,31,5,11,26,3
118447,47,91744,2254,15839,646,27962,32,37,0,23,4
118448,71,78532,1998,17053,674,33504,24,47,0,19,2
118449,45,65513,1312,21806,782,9474,38,78,7,13,2
118450,39,72281,2086,17618,736,20626,30,36,7,21,4
118451,47,68185,1487,15177,719,16216,29,45,6,18,2
118452,40,39257,2163,19101,858,0,22,104,9,9,2
118453,60,56936,1644,20198,754,24810,24,27,6,21,0
118454,54,59829,1486,26584,590,22634,26,70,10,10,1
118455,37,57971,1368,12279,570,28191,24,77,12,14,1
118456,28,46512,1922,14957,766,8976,26,99,5,20,2
118457,42,37309,2261,18068,721,35450,22,30,0,26,1
118458,42,60620,1733,9888,683,12379,30,52,1,21,0
118459,44,46281,1583,0,684,36050,33,29,6,19,1
118460,53,75642,1221,26277,711,31443,36,53,7,15,1
118461,61,27068,1331,4782,679,25963,32,54,5,18,1
118462,35,63275,1696,15308,605,20625,37,20,7,24,2
